Player Name,Map Name,2K,3K,4K,5K,1v1,1v2,1v3,1v4,1v5,ECON,PL,DE,Team Name,Map #,Stage,Series
MAGNUM,Icebox,"[8, 15]","[1, 4]",[],[],[],[],[],[],[],50,0,0,KC,3,Playoffs,Grand Final
sh1n,Icebox,"[14, 17, 20]",[3],[],[],[],[],[],[],[],64,1,3,KC,3,Playoffs,Grand Final
marteen,Icebox,"[5, 8, 10, 15]",[11],[16],[],[],[],[],[],[],75,0,0,KC,3,Playoffs,Grand Final
tomaszy,Icebox,"[13, 19]",[],[],[],[],[],[],[],[],41,2,0,KC,3,Playoffs,Grand Final
N4RRATE,Icebox,"[3, 12]",[],[7],[],[],[],[],[],[],88,4,1,KC,3,Playoffs,Grand Final
paTiTek,Split,[3],[5],[],[],[],[],[],[],[],60,2,1,TH,4,Playoffs,Grand Final
Boo,Split,"[11, 12]",[16],[],[],[],[],[],[],[],53,2,0,TH,4,Playoffs,Grand Final
RieNs,Split,[17],[],[],[],[],[],[],[],[],40,2,0,TH,4,Playoffs,Grand Final
MiniBoo,Split,"[1, 6, 17]",[11],[],[],[],[],[],[],[],50,1,0,TH,4,Playoffs,Grand Final
benjyfishy,Split,"[13, 15]",[],[],[],[],[],[],[],[],31,0,0,TH,4,Playoffs,Grand Final
MAGNUM,Split,"[1, 14]",[13],[],[],[],[],[],[],[],40,3,1,KC,4,Playoffs,Grand Final
sh1n,Split,"[5, 8, 13, 16]",[3],[],[15],[],[16],[15],[],[],87,2,0,KC,4,Playoffs,Grand Final
marteen,Split,"[4, 12, 14]","[7, 16]",[],[],[],[],[],[],[],73,0,1,KC,4,Playoffs,Grand Final
tomaszy,Split,[10],[17],[],[],[5],[],[],[],[],41,1,1,KC,4,Playoffs,Grand Final
N4RRATE,Split,"[4, 8, 12, 18]",[9],[],[],[],[],[],[],[],52,0,0,KC,4,Playoffs,Grand Final
crashies,Breeze,"[11, 18, 21]",[],[],[],[],[],[],[],[],71,2,0,NRG,1,Group Stage,Opening (A)
Victor,Breeze,"[13, 18, 23]","[6, 21]",[],[],[21],[],[],[],[],61,1,0,NRG,1,Group Stage,Opening (A)
Marved,Breeze,"[5, 7, 8, 17, 23]",[],[],[],[],[23],[],[],[],55,1,1,NRG,1,Group Stage,Opening (A)
Ethan,Breeze,"[9, 10]",[5],[],[],[9],[],[],[],[],57,4,1,NRG,1,Group Stage,Opening (A)
Demon1,Breeze,"[6, 8, 10, 16, 17]",[3],[],[],[],[],[],[],[],68,0,0,NRG,1,Group Stage,Opening (A)
mwzera,Breeze,"[1, 2, 10, 18, 20]","[4, 12]",[],[],[],[18],[],[],[],75,2,2,FUR,1,Group Stage,Opening (A)
kon4n,Breeze,"[14, 16, 21]",[1],[],[],[],[],[],[],[],40,1,0,FUR,1,Group Stage,Opening (A)
Khalil,Breeze,"[2, 9, 12, 15, 19, 23]",[],[],[],[],[],[],[],[],51,1,0,FUR,1,Group Stage,Opening (A)
liazzi,Breeze,"[4, 7, 18, 19, 20, 21]",[13],[],[],[],[13],[],[],[],55,1,1,FUR,1,Group Stage,Opening (A)
havoc,Breeze,[14],[],[],[],[],[],[],[],[],13,1,0,FUR,1,Group Stage,Opening (A)
crashies,Ascent,"[4, 8, 15, 21]",[],[],[],[],[],[],[],[],43,2,0,NRG,2,Group Stage,Opening (A)
Victor,Ascent,"[7, 13]",[16],[2],[],[],[],[],[],[],53,2,0,NRG,2,Group Stage,Opening (A)
Marved,Ascent,[20],[],[],[],[],[],[],[],[],29,0,0,NRG,2,Group Stage,Opening (A)
Ethan,Ascent,"[1, 20, 21]","[15, 17]",[],[],[],[],[],[],[],77,4,1,NRG,2,Group Stage,Opening (A)
Demon1,Ascent,"[12, 16, 18, 19]",[10],[],[],[19],[],[],[],[],62,0,1,NRG,2,Group Stage,Opening (A)
mwzera,Ascent,"[8, 17]",[9],[],[],[],[],[],[],[],42,0,1,FUR,2,Group Stage,Opening (A)
kon4n,Ascent,"[6, 12, 13]",[],[],[],[],[],[],[],[],59,2,0,FUR,2,Group Stage,Opening (A)
Khalil,Ascent,"[4, 8]",[19],[],[],[4],[],[],[],[],45,2,0,FUR,2,Group Stage,Opening (A)
liazzi,Ascent,[15],[],[],[],[],[],[],[],[],34,0,1,FUR,2,Group Stage,Opening (A)
havoc,Ascent,"[4, 5, 9]",[3],[],[],[],[],[],[],[],41,0,0,FUR,2,Group Stage,Opening (A)
wippie,Bind,"[2, 3, 8, 10, 12, 21]",[13],[],[],[],[],[13],[],[],72,0,0,C9,1,Group Stage,Opening (A)
vanity,Bind,[],[],[],[],[],[],[],[],[],34,6,0,C9,1,Group Stage,Opening (A)
Xeppaa,Bind,"[5, 8, 9]",[],[1],[],[],[],[],[],[],47,1,0,C9,1,Group Stage,Opening (A)
jakee,Bind,"[11, 14, 22]","[4, 17, 24]",[],[],[],[],[],[],[],66,1,1,C9,1,Group Stage,Opening (A)
OXY,Bind,"[3, 5, 12, 18, 20]",[23],[],[],[],[],[],[],[],56,1,0,C9,1,Group Stage,Opening (A)
frz,Bind,"[2, 10, 14, 22]",[],[],[],[],[8],[],[],[],43,0,0,MIBR,1,Group Stage,Opening (A)
RgLMeister,Bind,"[9, 11, 13, 16]",[18],[],[],[2],[18],[],[],[],61,1,1,MIBR,1,Group Stage,Opening (A)
artzin,Bind,[8],"[3, 7]",[],[],[],"[3, 17]",[],[],[],50,2,1,MIBR,1,Group Stage,Opening (A)
mazin,Bind,[10],[15],[],[],[],[],[],[],[],38,4,0,MIBR,1,Group Stage,Opening (A)
jzz,Bind,[24],[16],[],[],[],[],[],[],[],42,1,0,MIBR,1,Group Stage,Opening (A)
wippie,Split,"[1, 8]",[],[],[],[],[],[],[],[],55,0,2,C9,2,Group Stage,Opening (A)
vanity,Split,"[4, 11]",[10],[20],[],[10],[20],[],[],[],45,1,1,C9,2,Group Stage,Opening (A)
Xeppaa,Split,"[6, 7, 12]",[14],[],[],[],[],[],[],[],57,2,0,C9,2,Group Stage,Opening (A)
jakee,Split,[],[21],[],[],[],[],[],[],[],46,2,0,C9,2,Group Stage,Opening (A)
OXY,Split,"[6, 7, 10, 11, 16]",[],[],[9],[],[],[],[],[],59,0,0,C9,2,Group Stage,Opening (A)
frz,Split,[12],[],[15],[],[],[],[],[],[],39,2,0,MIBR,2,Group Stage,Opening (A)
RgLMeister,Split,"[1, 4, 11, 13, 14]",[],[],[],[],[],[],[],[],41,1,0,MIBR,2,Group Stage,Opening (A)
artzin,Split,"[19, 20]",[],[],[],[],[],[],[],[],48,2,0,MIBR,2,Group Stage,Opening (A)
mazin,Split,"[1, 5, 7, 21]",[],[],[],[21],[],[],[],[],45,4,2,MIBR,2,Group Stage,Opening (A)
jzz,Split,"[4, 12, 13, 20]",[2],[],[],[],[],[],[],[],59,0,1,MIBR,2,Group Stage,Opening (A)
wippie,Lotus,[],[],[],[],[],[],[],[],[],58,1,0,C9,3,Group Stage,Opening (A)
vanity,Lotus,"[1, 4, 12, 23]","[16, 19]",[],[],[17],[16],[],[],[],72,8,1,C9,3,Group Stage,Opening (A)
Xeppaa,Lotus,"[6, 17, 22]",[14],[],[],[6],[],[],[],[],47,0,1,C9,3,Group Stage,Opening (A)
jakee,Lotus,[23],[],[],[],[],[],[],[],[],33,1,1,C9,3,Group Stage,Opening (A)
OXY,Lotus,"[21, 22]",[7],[13],[18],[],[],[],[],[],66,0,1,C9,3,Group Stage,Opening (A)
frz,Lotus,"[2, 6, 11, 19]",[],[],[],[],[],[],[],[],44,0,1,MIBR,3,Group Stage,Opening (A)
RgLMeister,Lotus,"[7, 12, 23]",[17],[],[],[],[],[],[],[],58,2,3,MIBR,3,Group Stage,Opening (A)
artzin,Lotus,"[4, 15, 16]","[5, 8]",[],[],[],[],[],[],[],56,1,0,MIBR,3,Group Stage,Opening (A)
mazin,Lotus,"[2, 3, 7, 16, 21]",[],[],[],[19],[],[],[],[],54,1,1,MIBR,3,Group Stage,Opening (A)
jzz,Lotus,"[5, 20]","[1, 3]",[],[],[],[],[],[],[],53,2,0,MIBR,3,Group Stage,Opening (A)
saadhak,Split,"[2, 15, 16, 21, 22]",[23],[24],[],[],[],[],[],[],48,2,0,LOUD,1,Group Stage,Opening (B)
Quick,Split,"[3, 6, 14, 16, 18, 22]",[17],[],[],[],[],[],[],[],65,0,1,LOUD,1,Group Stage,Opening (B)
tuyz,Split,"[8, 20, 21]",[],[],[],[13],[],[],[],[],43,1,1,LOUD,1,Group Stage,Opening (B)
cauanzin,Split,"[1, 2, 14, 23]",[],[],[10],[],[],[],[],[],55,5,1,LOUD,1,Group Stage,Opening (B)
Less,Split,"[1, 3, 6, 15]",[4],[],[],[],[],[],[],[],37,0,1,LOUD,1,Group Stage,Opening (B)
TenZ,Split,"[8, 20]",[18],[5],[],[],[],[],[],[],62,0,0,SEN,1,Group Stage,Opening (B)
Sacy,Split,[7],[23],[],[],[],[],[],[],[],24,3,0,SEN,1,Group Stage,Opening (B)
Zellsis,Split,"[7, 9]",[12],[],[],[1],[],[],[],[],45,4,2,SEN,1,Group Stage,Opening (B)
johnqt,Split,"[4, 12, 13, 24]",[],[],[],[4],[],[],[],[],46,0,0,SEN,1,Group Stage,Opening (B)
zekken,Split,"[4, 8, 10, 11, 19]",[1],[],[],[],[],[],[],[],68,0,2,SEN,1,Group Stage,Opening (B)
saadhak,Ascent,[22],[],[],[17],[],[],[],[],[],48,3,1,LOUD,2,Group Stage,Opening (B)
Quick,Ascent,[19],[5],[14],[],[],[],[],[],[],51,1,0,LOUD,2,Group Stage,Opening (B)
tuyz,Ascent,[20],[],[],[],[],[],[],[],[],21,0,2,LOUD,2,Group Stage,Opening (B)
cauanzin,Ascent,"[3, 13, 18, 21]",[9],[],[],[],[],[],[],[],52,3,2,LOUD,2,Group Stage,Opening (B)
Less,Ascent,"[13, 15, 19, 20]",[],[],[],[],[],[],[1],[],66,1,0,LOUD,2,Group Stage,Opening (B)
TenZ,Ascent,[],[],[],[],[],[],[],[],[],34,0,0,SEN,2,Group Stage,Opening (B)
Sacy,Ascent,"[3, 9, 11]","[1, 5, 7]",[],[],[],[],[],[],[],88,2,1,SEN,2,Group Stage,Opening (B)
Zellsis,Ascent,[],[],[],[],[],[],[],[],[],34,2,2,SEN,2,Group Stage,Opening (B)
johnqt,Ascent,"[4, 11, 13]",[15],[],[],[],[],[],[],[],56,1,0,SEN,2,Group Stage,Opening (B)
zekken,Ascent,[],"[10, 12]",[],[],[],[],[],[],[],49,2,0,SEN,2,Group Stage,Opening (B)
C0M,Bind,"[1, 7, 20]",[],[15],[],[],[],[],[],[],45,0,0,LEV,1,Group Stage,Opening (B)
tex,Bind,"[1, 5]",[],[],[],[],[],[],[],[],46,7,0,LEV,1,Group Stage,Opening (B)
Mazino,Bind,"[2, 12, 17]","[8, 22]",[],[],[],[],[],[],[],72,1,0,LEV,1,Group Stage,Opening (B)
aspas,Bind,"[2, 4, 8, 12, 17, 18]",[16],[6],[13],[8],[],[],[],[],83,0,1,LEV,1,Group Stage,Opening (B)
kiNgg,Bind,[11],[],[21],[],[],[],[],[],[],33,0,0,LEV,1,Group Stage,Opening (B)
Asuna,Bind,[3],[13],[],[],[],[],[],[],[],34,0,0,100T,1,Group Stage,Opening (B)
Boostio,Bind,"[9, 19, 20]",[10],[14],[],[],[],[],[],[],67,3,0,100T,1,Group Stage,Opening (B)
eeiu,Bind,"[5, 8]",[],[],[],[],[],[],[],[],45,1,0,100T,1,Group Stage,Opening (B)
bang,Bind,[11],[],[],[],[11],[],[],[],[],32,0,0,100T,1,Group Stage,Opening (B)
Cryocells,Bind,[18],[],[],[],[13],[],[],[],[],53,1,1,100T,1,Group Stage,Opening (B)
C0M,Split,[6],[],[],[],[6],[],[],[],[],46,0,0,LEV,2,Group Stage,Opening (B)
tex,Split,[],[],[],[],[],[],[],[],[],35,0,0,LEV,2,Group Stage,Opening (B)
Mazino,Split,"[2, 3]",[],[],[],[],[3],[],[],[],47,3,0,LEV,2,Group Stage,Opening (B)
aspas,Split,"[3, 9]",[4],[],[],[],[],[],[],[],58,1,0,LEV,2,Group Stage,Opening (B)
kiNgg,Split,[6],"[7, 9]",[],[],[],[],[],[],[],51,1,0,LEV,2,Group Stage,Opening (B)
Asuna,Split,"[1, 2, 3, 10]",[5],[],[],[],[],[],[],[],67,0,1,100T,2,Group Stage,Opening (B)
Boostio,Split,"[14, 15]",[],[],[],[],[],[],[],[],68,3,1,100T,2,Group Stage,Opening (B)
eeiu,Split,"[1, 4, 6, 8, 10, 11, 16]",[],[],[],[],[],[],[],[],61,0,1,100T,2,Group Stage,Opening (B)
bang,Split,"[2, 9, 13]",[],[],[],[7],[],[],[],[],61,0,0,100T,2,Group Stage,Opening (B)
Cryocells,Split,"[6, 7, 15]",[14],[],[],[],[],[],[],[],75,1,0,100T,2,Group Stage,Opening (B)
C0M,Icebox,"[8, 18, 20]","[1, 5, 21]",[],[],[],[5],[],[],[],80,2,4,LEV,3,Group Stage,Opening (B)
tex,Icebox,"[1, 15, 17, 22]",[],[],[],[],[],[],[],[],46,0,0,LEV,3,Group Stage,Opening (B)
Mazino,Icebox,"[2, 4, 17, 20, 22]",[],[],[],[],[],[],[],[],44,6,1,LEV,3,Group Stage,Opening (B)
aspas,Icebox,"[6, 9, 12, 24]",[16],"[3, 19]",[],[],[],[],[],[],79,0,0,LEV,3,Group Stage,Opening (B)
kiNgg,Icebox,"[4, 11, 24]",[],[],[],[2],[],[],[],[],40,1,0,LEV,3,Group Stage,Opening (B)
Asuna,Icebox,"[10, 15, 20]",[],[],[],[20],[],[],[],[],24,9,1,100T,3,Group Stage,Opening (B)
Boostio,Icebox,"[12, 13, 14, 24]","[6, 8, 23]",[],[],[],[],[],[],[],63,0,0,100T,3,Group Stage,Opening (B)
eeiu,Icebox,"[5, 9, 14]",[],[],[],[],[],[],[],[],33,0,0,100T,3,Group Stage,Opening (B)
bang,Icebox,"[10, 11, 13]",[],[2],[],[12],[],[],[],[],46,1,1,100T,3,Group Stage,Opening (B)
Cryocells,Icebox,[19],[15],"[7, 21]",[],[15],[],[],[],[],67,0,1,100T,3,Group Stage,Opening (B)
Melser,Icebox,"[18, 21]",[22],[],[],[],[22],[],[],[],49,6,0,KRÜ,1,Group Stage,Opening (C)
keznit,Icebox,"[3, 18]","[16, 21]",[],[20],[],[],[],[],[],64,0,0,KRÜ,1,Group Stage,Opening (C)
Klaus,Icebox,"[7, 10, 12, 17]",[],[],[],[],[],[],[],[],64,2,1,KRÜ,1,Group Stage,Opening (C)
Shyy,Icebox,[],[19],[],[9],"[8, 19]",[],[],[],[],95,1,0,KRÜ,1,Group Stage,Opening (C)
mta,Icebox,"[1, 6, 8, 10, 11]",[],[],[],[],[],[],[],[],44,0,0,KRÜ,1,Group Stage,Opening (C)
valyn,Icebox,"[4, 5, 22]","[7, 13]",[8],[],[],[],[],[],[],82,4,1,G2,1,Group Stage,Opening (C)
JonahP,Icebox,[],[],[2],[],[12],[],[],[],[],37,0,0,G2,1,Group Stage,Opening (C)
neT,Icebox,[19],[],[],[],[],[],[],[],[],31,0,0,G2,1,Group Stage,Opening (C)
leaf,Icebox,[9],[],[1],[],[],[],[],[],[],48,1,0,G2,1,Group Stage,Opening (C)
trent,Icebox,"[12, 14, 22]",[],[],[],[],[],[],[],[],44,2,1,G2,1,Group Stage,Opening (C)
Melser,Sunset,"[5, 12]",[],[],[],[],[],[],[],[],37,2,0,KRÜ,2,Group Stage,Opening (C)
keznit,Sunset,"[4, 12, 18, 21]",[],[],[],[],[],[],[],[],47,0,1,KRÜ,2,Group Stage,Opening (C)
Klaus,Sunset,"[6, 8, 13, 15, 20]",[],[],[],[20],[],[],[],[],58,6,0,KRÜ,2,Group Stage,Opening (C)
Shyy,Sunset,[14],[],[],[],[],[],[],[],[],28,1,0,KRÜ,2,Group Stage,Opening (C)
mta,Sunset,"[6, 14]",[],[3],[],[],[],[],[],[],39,0,1,KRÜ,2,Group Stage,Opening (C)
valyn,Sunset,"[6, 16, 19]",[],[20],[],[],[],[],[],[],73,5,0,G2,2,Group Stage,Opening (C)
JonahP,Sunset,"[2, 3, 10, 11, 17]",[21],[],[8],[],[],[],[],[],81,0,2,G2,2,Group Stage,Opening (C)
neT,Sunset,"[1, 22]",[],[],[],[],[],[],[],[],45,1,0,G2,2,Group Stage,Opening (C)
leaf,Sunset,"[17, 18, 22]","[2, 10, 11]",[],[],[],[],[],[],[],54,2,1,G2,2,Group Stage,Opening (C)
trent,Sunset,"[9, 16]",[],[15],[],[],[],[],[],[],46,1,0,G2,2,Group Stage,Opening (C)
Melser,Ascent,[5],[],[],[],[],[],[],[],[],27,2,0,KRÜ,3,Group Stage,Opening (C)
keznit,Ascent,"[4, 8, 14, 20, 21]","[1, 2, 11, 17]",[],[],[],[],[],[],[],96,1,0,KRÜ,3,Group Stage,Opening (C)
Klaus,Ascent,"[6, 7, 13, 21]",[20],[],[],[],[],[],[],[],55,2,1,KRÜ,3,Group Stage,Opening (C)
Shyy,Ascent,"[1, 7, 11, 24]",[],[],[],"[11, 21]",[],[],[],[],78,2,1,KRÜ,3,Group Stage,Opening (C)
mta,Ascent,"[4, 8, 10, 15]",[],[],[],[],[],[],[],[],38,1,0,KRÜ,3,Group Stage,Opening (C)
valyn,Ascent,[3],[],[],[],[],[],[],[],[],38,4,1,G2,3,Group Stage,Opening (C)
JonahP,Ascent,"[9, 11, 13, 14, 24]","[3, 22]",[],[],"[14, 20]",[14],[],[],[],57,2,0,G2,3,Group Stage,Opening (C)
neT,Ascent,"[5, 20, 21]",[6],[],[],[],[],[],[],[],47,2,0,G2,3,Group Stage,Opening (C)
leaf,Ascent,"[9, 13, 16]","[18, 19]",[],[],[],[],[],[],[],45,0,0,G2,3,Group Stage,Opening (C)
trent,Ascent,[],"[5, 12]",[],[],[5],[],[],[],[],64,2,1,G2,3,Group Stage,Opening (C)
mwzera,Split,"[4, 7, 10, 17, 18]",[],[21],[],[],[],[],[],[],69,0,0,FUR,1,Group Stage,Elimination (A)
kon4n,Split,"[10, 22]",[],[],[],[10],[],[],[],[],47,5,0,FUR,1,Group Stage,Elimination (A)
Khalil,Split,"[13, 17]",[7],[],[],[],[],[],[],[],42,0,0,FUR,1,Group Stage,Elimination (A)
liazzi,Split,[18],[],[],[],[],[],[],[],[],30,1,0,FUR,1,Group Stage,Elimination (A)
havoc,Split,"[9, 12]","[13, 14]",[],[],[],[],[],[],[],50,2,0,FUR,1,Group Stage,Elimination (A)
frz,Split,"[2, 5, 10, 22]","[14, 18, 19]",[],[],"[18, 22]",[],[],[],[],79,2,1,MIBR,1,Group Stage,Elimination (A)
RgLMeister,Split,[8],[],[],[],[17],[],[],[],[],42,4,0,MIBR,1,Group Stage,Elimination (A)
artzin,Split,"[17, 22]",[],[],[],[],[],[],[],[],43,0,0,MIBR,1,Group Stage,Elimination (A)
mazin,Split,"[3, 15, 16]",[],[],[],[],[],[],[],[],37,2,0,MIBR,1,Group Stage,Elimination (A)
jzz,Split,"[1, 2, 15, 19]",[20],[],[],[],[],[],[],[],54,0,0,MIBR,1,Group Stage,Elimination (A)
mwzera,Breeze,"[3, 11, 20]",[],[],[],[],[],[],[],[],58,1,0,FUR,2,Group Stage,Elimination (A)
kon4n,Breeze,"[8, 15]",[5],[],[],[],[],[],[],[],50,2,0,FUR,2,Group Stage,Elimination (A)
Khalil,Breeze,"[3, 4, 21, 22]",[23],[],[],[],[],[],[],[],44,2,1,FUR,2,Group Stage,Elimination (A)
liazzi,Breeze,[23],[10],[],[],[],[],[],[],[],51,3,1,FUR,2,Group Stage,Elimination (A)
havoc,Breeze,"[4, 7, 15, 16, 17]","[9, 11]",[],[],[],[],[],[],[],60,1,0,FUR,2,Group Stage,Elimination (A)
frz,Breeze,"[1, 3]",[20],[],[],[],[],[],[],[],52,0,0,MIBR,2,Group Stage,Elimination (A)
RgLMeister,Breeze,"[2, 8, 9, 13, 22, 24]",[],[],[],[],[22],[],[],[],49,5,4,MIBR,2,Group Stage,Elimination (A)
artzin,Breeze,[21],"[6, 14]",[19],[],[20],[],[],[],[],69,0,1,MIBR,2,Group Stage,Elimination (A)
mazin,Breeze,[1],[],[],[],[],[],[],[],[],31,1,0,MIBR,2,Group Stage,Elimination (A)
jzz,Breeze,"[11, 14, 18, 22]",[],[],[],[],[],[],[],[],48,0,1,MIBR,2,Group Stage,Elimination (A)
TenZ,Lotus,"[1, 10, 11]",[],[],[],[17],[],[],[],[],53,2,1,SEN,1,Group Stage,Elimination (B)
Sacy,Lotus,"[4, 8]",[],[],[],[],[],[],[],[],59,8,2,SEN,1,Group Stage,Elimination (B)
Zellsis,Lotus,"[3, 13, 17]",[],[],[],[],[],[],[],[],70,0,0,SEN,1,Group Stage,Elimination (B)
johnqt,Lotus,[18],"[7, 14]",[12],[],[],[],[],[],[],56,1,0,SEN,1,Group Stage,Elimination (B)
zekken,Lotus,"[3, 7, 13, 18]","[2, 9]",[],[],[],[],[],[],[],70,0,0,SEN,1,Group Stage,Elimination (B)
Asuna,Lotus,[16],[],[],[],[],[],[],[],[],47,4,1,100T,1,Group Stage,Elimination (B)
Boostio,Lotus,[17],[],[],[],[],[],[],[],[],37,1,0,100T,1,Group Stage,Elimination (B)
eeiu,Lotus,[5],[],[],[],[],[],[],[],[],26,0,1,100T,1,Group Stage,Elimination (B)
bang,Lotus,"[6, 15]",[],[],[],[],[7],[],[],[],57,0,0,100T,1,Group Stage,Elimination (B)
Cryocells,Lotus,"[6, 12, 17]",[],[],[],[],[],[],[],[],60,0,0,100T,1,Group Stage,Elimination (B)
TenZ,Bind,"[4, 7]",[3],[14],[],[],[],[],[],[],67,0,0,SEN,2,Group Stage,Elimination (B)
Sacy,Bind,"[3, 11, 17]",[],[],[],[],[],[],[],[],41,1,1,SEN,2,Group Stage,Elimination (B)
Zellsis,Bind,[16],[13],[],[],[],[],[],[],[],46,2,1,SEN,2,Group Stage,Elimination (B)
johnqt,Bind,[],"[1, 5]",[],[],[],[],[],[],[],55,2,1,SEN,2,Group Stage,Elimination (B)
zekken,Bind,[],"[8, 12]",[],[],[],[],[],[],[],46,0,0,SEN,2,Group Stage,Elimination (B)
Asuna,Bind,"[6, 9, 11, 18, 19]",[8],[],[],[11],[],[],[],[],60,1,0,100T,2,Group Stage,Elimination (B)
Boostio,Bind,"[1, 16]",[12],[],[],[],[],[12],[],[],55,8,0,100T,2,Group Stage,Elimination (B)
eeiu,Bind,"[11, 18, 19]",[],[],[],[],[],[],[],[],50,0,1,100T,2,Group Stage,Elimination (B)
bang,Bind,[17],[16],[],[],[],[],[],[],[],54,0,1,100T,2,Group Stage,Elimination (B)
Cryocells,Bind,"[2, 6]",[],[],[],[],[],[],[],[],52,1,1,100T,2,Group Stage,Elimination (B)
TenZ,Split,"[2, 5, 8, 9]",[16],[],[],[],[],[],[],[],54,2,0,SEN,3,Group Stage,Elimination (B)
Sacy,Split,"[2, 12, 15, 20, 21]",[19],[],[],[],[],[],[],[],65,5,1,SEN,3,Group Stage,Elimination (B)
Zellsis,Split,"[1, 13, 17, 21]",[],[],[],[],[],[],[],[],62,1,1,SEN,3,Group Stage,Elimination (B)
johnqt,Split,"[1, 12]","[10, 18]",[],[],[],[],[],[],[],64,1,0,SEN,3,Group Stage,Elimination (B)
zekken,Split,"[4, 7, 9, 16, 20]",[5],[],[],[],[],[],[],[],77,0,1,SEN,3,Group Stage,Elimination (B)
Asuna,Split,[],[1],[],[],[],[],[],[],[],39,0,0,100T,3,Group Stage,Elimination (B)
Boostio,Split,[10],[],[],[],[],[],[],[],[],49,5,1,100T,3,Group Stage,Elimination (B)
eeiu,Split,[],[9],[3],[],[],[],[9],[],[],45,1,1,100T,3,Group Stage,Elimination (B)
bang,Split,"[20, 21]","[6, 7]",[],[],[],[],[],[],[],47,0,1,100T,3,Group Stage,Elimination (B)
Cryocells,Split,[],"[13, 14]",[15],[],[13],[],[15],[],[],43,0,0,100T,3,Group Stage,Elimination (B)
crashies,Sunset,"[2, 4]",[],[],[],[],[2],[],[],[],45,1,2,NRG,1,Group Stage,Winner's (A)
Victor,Sunset,"[11, 13]","[5, 18]",[],[],[],[],[],[],[],60,0,0,NRG,1,Group Stage,Winner's (A)
Marved,Sunset,[13],[20],[],[],[],[],[],[],[],46,1,1,NRG,1,Group Stage,Winner's (A)
Ethan,Sunset,"[4, 9, 19]",[10],[],[],[16],[],[],[],[],58,4,0,NRG,1,Group Stage,Winner's (A)
Demon1,Sunset,"[3, 12]","[7, 9, 14]",[16],[],[],[],[],[],[],102,1,0,NRG,1,Group Stage,Winner's (A)
wippie,Sunset,"[1, 14]","[2, 16]",[],[],[14],[],[],[],[],53,2,1,C9,1,Group Stage,Winner's (A)
vanity,Sunset,[11],[],[],[],[],[],[],[],[],47,5,1,C9,1,Group Stage,Winner's (A)
Xeppaa,Sunset,"[1, 15]",[7],[],[],[],[],[],[],[],50,0,0,C9,1,Group Stage,Winner's (A)
jakee,Sunset,"[3, 14]",[],[],[],[],[],[],[],[],42,0,0,C9,1,Group Stage,Winner's (A)
OXY,Sunset,"[7, 8, 15, 17]",[],[],[],[7],[],[],[],[],32,0,0,C9,1,Group Stage,Winner's (A)
crashies,Ascent,[11],[17],[],[],[],[],[],[],[],47,1,1,NRG,2,Group Stage,Winner's (A)
Victor,Ascent,"[7, 13, 25]",[8],[1],[],[13],[],[],[],[],63,2,1,NRG,2,Group Stage,Winner's (A)
Marved,Ascent,"[9, 14]","[6, 12]",[],[],[],[],[],[],[],42,2,0,NRG,2,Group Stage,Winner's (A)
Ethan,Ascent,"[15, 21, 26]",[],[],[],[],[],[],[],[],36,2,1,NRG,2,Group Stage,Winner's (A)
Demon1,Ascent,"[12, 15, 18, 24]",[23],[],[],[],[],[],[],[],45,0,0,NRG,2,Group Stage,Winner's (A)
wippie,Ascent,"[13, 18, 20, 26]",[],[],[],[],[],[],[],[],39,0,0,C9,2,Group Stage,Winner's (A)
vanity,Ascent,"[8, 9, 13]","[10, 21]",[],[],[8],[],[],[],[],75,5,2,C9,2,Group Stage,Winner's (A)
Xeppaa,Ascent,"[5, 6, 9]",[22],[],[],[],[],[],[],[],45,1,0,C9,2,Group Stage,Winner's (A)
jakee,Ascent,"[4, 8]",[3],[],[],[],[],[],[],[],41,1,0,C9,2,Group Stage,Winner's (A)
OXY,Ascent,"[4, 7, 11, 15, 19, 24]",[],[],[],[],[],[],[],[],50,1,0,C9,2,Group Stage,Winner's (A)
saadhak,Bind,"[1, 3, 9, 16]",[],[],[],[],[],[],[],[],58,4,1,LOUD,1,Group Stage,Winner's (B)
