Player Name,Agent Name,R,ACS,K,D,K/D +/–,+/–,ADR,HS%,FK,FK/FD +/–,+/–.1,Team Name,Map Name,Map #,Unique Enum,Stage,Series,winner,rounds,Id
Zellsis,Viper,"1.05
1.68
0.52","184
278
107","14
11
3","

15
4
11

","4
3
1","-1
+7
-8","125
171
87","23%
23%
23%","1
0
1","0
0
0","+1
0
+1",SEN,Breeze,2,3075742,Play-Ins,Play-ins,G2 Esports,"0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0",16
TenZ,Kayo,"0.93
1.13
0.76","185
226
152","15
8
7","

18
8
10

","7
4
3","-3
0
-3","148
189
114","32%
42%
23%","1
1
0","2
0
2","-1
+1
-2",SEN,Breeze,2,3075742,Play-Ins,Play-ins,G2 Esports,"0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0",16
johnqt,Cypher,"0.91
1.17
0.69","189
238
148","13
9
4","

16
6
10

","5
1
4","-3
+3
-6","127
148
110","24%
32%
19%","1
0
1","3
2
1","-2
-2
0",SEN,Breeze,2,3075742,Play-Ins,Play-ins,G2 Esports,"0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0",16
zekken,Jett,"0.64
0.51
0.74","205
197
212","16
7
9","

21
10
11

","1
1
0","-5
-3
-2","139
142
137","32%
24%
40%","3
2
1","7
5
2","-4
-3
-1",SEN,Breeze,2,3075742,Play-Ins,Play-ins,G2 Esports,"0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0",16
Sacy,Sova,"0.63
0.45
0.78","142
89
186","9
2
7","

20
9
11

","6
4
2","-11
-7
-4","99
72
122","33%
29%
36%","2
0
2","2
0
2","0
0
0",SEN,Breeze,2,3075742,Play-Ins,Play-ins,G2 Esports,"0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0",16
neT,Cypher,"1.58
1.72
1.41","306
337
270","25
15
10","

12
6
6

","4
2
2","+13
+9
+4","199
214
180","35%
42%
28%","3
3
0","1
1
0","+2
+2
0",G2,Breeze,2,3075742,Play-Ins,Play-ins,G2 Esports,"1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1",16
trent,Viper,"1.17
1.67
0.57","193
262
110","16
13
3","

12
4
8

","2
0
2","+4
+9
-5","134
188
70","68%
65%
80%","1
0
1","3
2
1","-2
-2
0",G2,Breeze,2,3075742,Play-Ins,Play-ins,G2 Esports,"1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1",16
leaf,Yoru,"1.16
1.01
1.35","295
268
329","23
11
12","

17
9
8

","5
3
2","+6
+2
+4","188
167
212","31%
20%
45%","5
2
3","0
0
0","+5
+2
+3",G2,Breeze,2,3075742,Play-Ins,Play-ins,G2 Esports,"1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1",16
JonahP,Sova,"0.98
1.02
0.93","154
137
175","14
7
7","

12
5
7

","6
5
1","+2
+2
0","111
89
138","29%
21%
40%","3
1
2","2
1
1","+1
0
+1",G2,Breeze,2,3075742,Play-Ins,Play-ins,G2 Esports,"1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1",16
valyn,Harbor,"0.85
0.94
0.75","154
148
162","12
7
5","

14
6
8

","8
4
4","-2
+1
-3","108
106
110","31%
41%
21%","2
1
1","2
1
1","0
0
0",G2,Breeze,2,3075742,Play-Ins,Play-ins,G2 Esports,"1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1",16
Zellsis,Viper,"1.24
0.94
1.49","239
182
289","19
7
12","

12
8
4

","7
1
6","+7
-1
+8","133
110
153","9%
15%
6%","3
1
2","1
1
0","+2
0
+2",SEN,Split,3,3075743,Play-Ins,Play-ins,G2 Esports,"0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0",16
johnqt,Cypher,"1.10
0.52
1.59","174
58
271","13
1
12","

12
7
5

","9
3
6","+1
-6
+7","113
42
173","33%
6%
52%","3
0
3","0
0
0","+3
0
+3",SEN,Split,3,3075743,Play-Ins,Play-ins,G2 Esports,"0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0",16
Sacy,Skye,"1.01
0.92
1.09","194
212
180","15
7
8","

13
7
6

","6
1
5","+2
0
+2","122
128
117","19%
18%
20%","2
1
1","2
1
1","0
0
0",SEN,Split,3,3075743,Play-Ins,Play-ins,G2 Esports,"0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0",16
TenZ,Omen,"0.95
0.71
1.14","129
117
140","10
3
7","

14
8
6

","6
3
3","-4
-5
+1","98
86
109","16%
13%
18%","1
0
1","2
1
1","-1
-1
0",SEN,Split,3,3075743,Play-Ins,Play-ins,G2 Esports,"0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0",16
zekken,Raze,"0.80
0.29
1.22","177
79
259","13
2
11","

16
9
7

","5
1
4","-3
-7
+4","137
51
209","28%
50%
26%","1
0
1","7
5
2","-6
-5
-1",SEN,Split,3,3075743,Play-Ins,Play-ins,G2 Esports,"0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0",16
neT,Cypher,"1.20
1.17
1.24","258
280
234","19
11
8","

16
11
5

","5
2
3","+3
0
+3","160
174
145","49%
50%
48%","5
3
2","1
1
0","+4
+2
+2",G2,Split,3,3075743,Play-Ins,Play-ins,G2 Esports,"1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1",16
valyn,Omen,"1.15
0.80
1.58","178
155
207","16
7
9","

12
9
3

","3
1
2","+4
-2
+6","105
105
105","9%
14%
4%","1
0
1","2
2
0","-1
-2
+1",G2,Split,3,3075743,Play-Ins,Play-ins,G2 Esports,"1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1",16
trent,Viper,"1.02
0.76
1.32","155
134
181","9
4
5","

12
8
4

","10
3
7","-3
-4
+1","112
106
119","23%
17%
31%","2
0
2","1
0
1","+1
0
+1",G2,Split,3,3075743,Play-Ins,Play-ins,G2 Esports,"1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1",16
leaf,Raze,"0.85
0.63
1.10","206
146
279","17
6
11","

17
11
6

","2
1
1","0
-5
+5","120
90
155","20%
23%
16%","3
1
2","5
4
1","-2
-3
+1",G2,Split,3,3075743,Play-Ins,Play-ins,G2 Esports,"1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1",16
JonahP,Breach,"0.82
0.20
1.57","91
29
165","6
1
5","

13
11
2

","13
4
9","-7
-10
+3","54
18
97","19%
0%
27%","1
0
1","1
1
0","0
-1
+1",G2,Split,3,3075743,Play-Ins,Play-ins,G2 Esports,"1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1",16
supamen,Omen,"1.72
1.36
1.95","256
233
272","19
6
13","

7
4
3

","12
3
9","+12
+2
+10","154
159
152","39%
54%
32%","4
1
3","0
0
0","+4
+1
+3",EG,Ascent,1,3030871,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1",17
jawgemo,Jett,"1.36
1.12
1.52","287
208
340","21
7
14","

13
6
7

","7
3
4","+8
+1
+7","194
119
244","22%
20%
22%","3
1
2","5
2
3","-2
-1
-1",EG,Ascent,1,3030871,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1",17
Derrek,Sova,"1.30
1.30
1.30","231
248
220","15
7
8","

12
7
5

","10
2
8","+3
0
+3","158
199
130","24%
20%
26%","1
0
1","0
0
0","+1
0
+1",EG,Ascent,1,3030871,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1",17
Apoth,Cypher,"1.18
0.58
1.58","200
189
208","16
5
11","

12
8
4

","7
2
5","+4
-3
+7","144
146
144","48%
53%
44%","1
1
0","3
2
1","-2
-1
-1",EG,Ascent,1,3030871,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1",17
NaturE,Kayo,"0.82
0.54
1.00","174
137
200","11
4
7","

15
7
8

","10
3
7","-4
-3
-1","103
83
117","27%
21%
29%","3
1
2","0
0
0","+3
+1
+2",EG,Ascent,1,3030871,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1",17
cauanzin,Breach,"0.97
0.74
1.31","182
168
205","13
6
7","

16
11
5

","9
6
3","-3
-5
+2","117
115
118","41%
41%
42%","1
0
1","0
0
0","+1
0
+1",LOUD,Ascent,1,3030871,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0",17
tuyz,Omen,"0.89
0.94
0.82","220
227
210","15
9
6","

16
10
6

","3
2
1","-1
-1
0","155
158
149","45%
40%
54%","0
0
0","0
0
0","0
0
0",LOUD,Ascent,1,3030871,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0",17
saadhak,Kayo,"0.83
0.67
1.07","214
179
268","14
7
7","

19
11
8

","10
4
6","-5
-4
-1","128
97
174","13%
11%
14%","3
2
1","3
3
0","0
-1
+1",LOUD,Ascent,1,3030871,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0",17
Less,Viper,"0.61
0.31
1.07","161
113
234","11
4
7","

16
11
5

","4
2
2","-5
-7
+2","111
85
151","22%
15%
31%","1
0
1","3
2
1","-2
-2
0",LOUD,Ascent,1,3030871,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0",17
Quick,Phoenix,"0.56
0.39
0.80","93
70
129","6
2
4","

15
10
5

","1
1
0","-9
-8
-1","65
58
76","35%
20%
57%","3
2
1","6
3
3","-3
-1
-2",LOUD,Ascent,1,3030871,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0",17
Apoth,Killjoy,"1.11
0.83
1.29","271
227
301","18
6
12","

16
7
9

","4
3
1","+2
-1
+3","179
143
203","24%
30%
22%","1
0
1","4
1
3","-3
-1
-2",EG,Icebox,2,3030872,Playoffs,Semifinals,LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0",17
jawgemo,Deadlock,"0.90
0.58
1.11","242
138
312","17
4
13","

18
7
11

","1
0
1","-1
-3
+2","144
103
171","28%
38%
25%","5
0
5","3
2
1","+2
-2
+4",EG,Icebox,2,3030872,Playoffs,Semifinals,LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0",17
Derrek,Gekko,"0.80
0.79
0.81","141
182
115","8
4
4","

16
7
9

","5
2
3","-8
-3
-5","96
118
81","26%
14%
46%","2
2
0","1
1
0","+1
+1
0",EG,Icebox,2,3030872,Playoffs,Semifinals,LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0",17
supamen,Viper,"0.77
0.88
0.70","130
208
78","8
6
2","

13
6
7

","1
1
0","-5
0
-5","91
123
69","25%
33%
17%","0
0
0","3
2
1","-3
-2
-1",EG,Icebox,2,3030872,Playoffs,Semifinals,LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0",17
NaturE,Kayo,"0.59
0.61
0.58","118
128
113","8
4
4","

17
7
10

","6
2
4","-9
-3
-6","77
73
79","28%
27%
28%","0
0
0","1
0
1","-1
0
-1",EG,Icebox,2,3030872,Playoffs,Semifinals,LOUD,"0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0",17
tuyz,Harbor,"1.36
1.48
1.18","225
233
214","19
12
7","

10
5
5

","7
3
4","+9
+7
+2","150
162
133","28%
31%
24%","1
1
0","0
0
0","+1
+1
0",LOUD,Icebox,2,3030872,Playoffs,Semifinals,LOUD,"1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1",17
Less,Viper,"1.25
1.29
1.20","235
280
168","18
13
5","

10
6
4

","4
3
1","+8
+7
+1","147
165
118","20%
20%
19%","2
2
0","0
0
0","+2
+2
0",LOUD,Icebox,2,3030872,Playoffs,Semifinals,LOUD,"1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1",17
cauanzin,Sova,"1.22
1.21
1.23","251
267
228","20
13
7","

10
7
3

","4
2
2","+10
+6
+4","147
161
125","22%
28%
17%","3
2
1","2
2
0","+1
0
+1",LOUD,Icebox,2,3030872,Playoffs,Semifinals,LOUD,"1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1",17
Quick,Jett,"0.97
0.93
1.04","182
174
196","13
7
6","

14
8
6

","6
5
1","-1
-1
0","133
137
128","28%
32%
20%","5
1
4","3
2
1","+2
-1
+3",LOUD,Icebox,2,3030872,Playoffs,Semifinals,LOUD,"1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1",17
saadhak,Killjoy,"0.86
0.54
1.33","168
61
329","10
1
9","

15
9
6

","7
4
3","-5
-8
+3","114
51
209","13%
0%
19%","1
0
1","3
2
1","-2
-2
0",LOUD,Icebox,2,3030872,Playoffs,Semifinals,LOUD,"1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1",17
Derrek,Fade,"1.23
1.38
0.92","319
358
242","20
15
5","

13
9
4

","0
0
0","+7
+6
+1","194
218
146","49%
48%
50%","3
1
2","1
1
0","+2
0
+2",EG,Sunset,3,3030873,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0",17
Apoth,Cypher,"0.70
0.99
0.13","185
248
62","9
9
0","

15
9
6

","1
1
0","-6
0
-6","146
187
62","33%
43%
8%","2
2
0","4
3
1","-2
-1
-1",EG,Sunset,3,3030873,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0",17
NaturE,Breach,"0.66
0.43
1.14","140
58
305","9
3
6","

16
10
6

","4
1
3","-7
-7
0","93
44
193","29%
18%
35%","0
0
0","0
0
0","0
0
0",EG,Sunset,3,3030873,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0",17
jawgemo,Raze,"0.55
0.45
0.74","108
97
133","6
3
3","

16
11
5

","3
2
1","-10
-8
-2","78
65
104","23%
15%
33%","0
0
0","4
2
2","-4
-2
-2",EG,Sunset,3,3030873,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0",17
supamen,Omen,"0.45
0.49
0.35","70
85
43","3
2
1","

16
11
5

","3
3
0","-13
-9
-4","56
69
30","30%
24%
67%","1
1
0","3
2
1","-2
-1
-1",EG,Sunset,3,3030873,Playoffs,Semifinals,LOUD,"0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0",17
Less,Viper,"1.55
2.23
1.22","287
404
230","20
10
10","

8
1
7

","4
1
3","+12
+9
+3","178
222
156","31%
41%
23%","1
0
1","0
0
0","+1
0
+1",LOUD,Sunset,3,3030873,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1",17
saadhak,Sova,"1.35
1.17
1.43","236
257
226","18
7
11","

7
3
4

","4
1
3","+11
+4
+7","138
159
128","22%
11%
32%","1
1
0","1
0
1","0
+1
-1",LOUD,Sunset,3,3030873,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1",17
tuyz,Omen,"1.33
1.25
1.37","188
173
197","12
4
8","

7
2
5

","8
2
6","+5
+2
+3","128
105
139","21%
17%
23%","2
0
2","0
0
0","+2
0
+2",LOUD,Sunset,3,3030873,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1",17
cauanzin,Breach,"1.03
0.99
1.05","222
277
196","13
6
7","

14
5
9

","10
1
9","-1
+1
-2","124
143
114","42%
45%
40%","6
3
3","3
2
1","+3
+1
+2",LOUD,Sunset,3,3030873,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1",17
Quick,Phoenix,"1.03
0.45
1.32","199
63
268","13
1
12","

11
4
7

","6
2
4","+2
-3
+5","149
57
196","36%
17%
41%","2
0
2","2
0
2","0
0
0",LOUD,Sunset,3,3030873,Playoffs,Semifinals,LOUD,"1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1",17
Marved,Omen,"1.07
0.98
1.17","199
176
222","22
10
12","

21
11
10

","7
3
4","+1
-1
+2","126
110
142","31%
38%
26%","2
0
2","4
2
2","-2
-2
0",NRG,Sunset,1,3030881,Playoffs,Semifinals,Sentinels,"1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0",18
crashies,Viper,"0.96
0.66
1.25","203
188
218","22
9
13","

23
14
9

","7
4
3","-1
-5
+4","118
116
120","27%
17%
47%","1
1
0","2
2
0","-1
-1
0",NRG,Sunset,1,3030881,Playoffs,Semifinals,Sentinels,"1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0",18
Victor,Cypher,"0.91
0.86
0.96","176
202
150","19
11
8","

19
11
8

","5
1
4","0
0
0","103
113
93","44%
58%
30%","3
1
2","1
1
0","+2
0
+2",NRG,Sunset,1,3030881,Playoffs,Semifinals,Sentinels,"1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0",18
Demon1,Jett,"0.84
0.64
1.05","182
172
192","17
8
9","

23
13
10

","5
3
2","-6
-5
-1","127
114
141","39%
35%
44%","5
1
4","8
5
3","-3
-4
+1",NRG,Sunset,1,3030881,Playoffs,Semifinals,Sentinels,"1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0",18
Ethan,Skye,"0.66
0.45
0.87","111
49
174","9
1
8","

22
11
11

","16
8
8","-13
-10
-3","82
38
126","28%
13%
36%","0
0
0","4
2
2","-4
-2
-2",NRG,Sunset,1,3030881,Playoffs,Semifinals,Sentinels,"1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0",18
TenZ,Omen,"1.45
1.05
1.84","287
180
395","30
10
20","

17
9
8

","15
6
9","+13
+1
+12","185
120
251","43%
73%
34%","5
1
4","2
1
1","+3
0
+3",SEN,Sunset,1,3030881,Playoffs,Semifinals,Sentinels,"0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1",18
zekken,Raze,"1.43
1.21
1.65","294
285
305","31
14
17","

18
11
7

","3
3
0","+13
+3
+10","196
170
223","39%
38%
40%","10
5
5","7
6
1","+3
-1
+4",SEN,Sunset,1,3030881,Playoffs,Semifinals,Sentinels,"0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1",18
Zellsis,Kayo,"1.07
0.85
1.30","156
165
148","14
7
7","

16
10
6

","18
5
13","-2
-3
+1","109
123
95","25%
29%
21%","1
0
1","0
0
0","+1
0
+1",SEN,Sunset,1,3030881,Playoffs,Semifinals,Sentinels,"0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1",18
Sacy,Gekko,"1.04
0.88
1.19","153
101
206","15
5
10","

19
10
9

","8
4
4","-4
-5
+1","117
84
149","38%
35%
40%","2
0
2","1
1
0","+1
-1
+2",SEN,Sunset,1,3030881,Playoffs,Semifinals,Sentinels,"0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1",18
johnqt,Cypher,"0.92
0.94
0.90","175
211
140","18
12
6","

19
10
9

","8
2
6","-1
+2
-3","119
125
113","30%
37%
23%","1
1
0","1
0
1","0
+1
-1",SEN,Sunset,1,3030881,Playoffs,Semifinals,Sentinels,"0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1",18
Ethan,Kayo,"1.43
1.51
1.32","333
364
292","27
19
8","

12
6
6

","9
3
6","+15
+13
+2","187
223
138","28%
37%
17%","1
1
0","0
0
0","+1
+1
0",NRG,Ascent,2,3030882,Playoffs,Semifinals,Sentinels,"0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1",18
Victor,Killjoy,"1.16
1.06
1.28","191
172
216","16
11
5","

10
5
5

","2
0
2","+6
+6
0","136
140
130","22%
24%
19%","2
1
1","1
0
1","+1
+1
0",NRG,Ascent,2,3030882,Playoffs,Semifinals,Sentinels,"0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1",18
Demon1,Jett,"0.96
0.73
1.25","216
187
255","16
7
9","

16
10
6

","3
2
1","0
-3
+3","154
141
171","36%
27%
54%","4
3
1","4
2
2","0
+1
-1",NRG,Ascent,2,3030882,Playoffs,Semifinals,Sentinels,"0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1",18
crashies,Sova,"0.95
0.78
1.17","147
113
195","10
5
5","

11
8
3

","6
2
4","-1
-3
+2","96
71
131","25%
25%
25%","2
1
1","4
3
1","-2
-2
0",NRG,Ascent,2,3030882,Playoffs,Semifinals,Sentinels,"0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1",18
Marved,Omen,"0.75
1.03
0.38","129
205
29","8
8
0","

16
10
6

","9
7
2","-8
-2
-6","75
112
26","35%
45%
0%","1
1
0","2
0
2","-1
+1
-2",NRG,Ascent,2,3030882,Playoffs,Semifinals,Sentinels,"0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1",18
Zellsis,Kayo,"1.24
1.45
1.07","213
223
207","17
8
9","

14
5
9

","7
2
5","+3
+3
0","118
127
111","20%
23%
18%","3
2
1","3
0
3","0
+2
-2",SEN,Ascent,2,3030882,Playoffs,Semifinals,Sentinels,"1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0",18
zekken,Jett,"0.96
0.98
0.95","225
263
197","16
8
8","

17
8
9

","3
1
2","-1
0
-1","147
159
138","17%
29%
10%","6
3
3","3
1
2","+3
+2
+1",SEN,Ascent,2,3030882,Playoffs,Semifinals,Sentinels,"1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0",18
Sacy,Sova,"0.95
0.72
1.12","208
128
268","13
3
10","

17
7
10

","11
6
5","-4
-4
0","142
82
187","12%
6%
14%","0
0
0","2
1
1","-2
-1
-1",SEN,Ascent,2,3030882,Playoffs,Semifinals,Sentinels,"1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0",18
TenZ,Omen,"0.91
1.07
0.79","210
214
207","14
6
8","

15
5
10

","8
4
4","-1
+1
-2","137
137
136","18%
8%
25%","2
1
1","0
0
0","+2
+1
+1",SEN,Ascent,2,3030882,Playoffs,Semifinals,Sentinels,"1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0",18
johnqt,Cypher,"0.66
0.64
0.68","78
87
72","5
2
3","

14
6
8

","6
4
2","-9
-4
-5","58
66
53","36%
40%
33%","0
0
0","2
1
1","-2
-1
-1",SEN,Ascent,2,3030882,Playoffs,Semifinals,Sentinels,"1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0",18
Marved,Viper,"0.93
0.59
1.95","281
196
537","14
6
8","

15
12
3

","4
3
1","-1
-6
+5","184
141
312","27%
30%
24%","1
0
1","2
2
0","-1
-2
+1",NRG,Split,3,3030883,Playoffs,Semifinals,Sentinels,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0",18
Demon1,Omen,"0.70
0.74
0.58","183
206
117","10
8
2","

14
11
3

","6
4
2","-4
-3
-1","108
119
75","33%
44%
0%","2
2
0","3
0
3","-1
+2
-3",NRG,Split,3,3030883,Playoffs,Semifinals,Sentinels,"0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0",18
