Player Name,Agent Name,R,ACS,K,D,K/D +/–,+/–,ADR,HS%,FK,FK/FD +/–,+/–,Team Name,Map Name,Map #,Unique Enum,Stage,Series,winner,rounds,Id
Meteor,Killjoy,"1.14
1.25
1.00","216
242
183","17
11
6","

13
7
6

","3
3
0","+4
+4
0","151
167
129","33%
23%
50%","1
1
0","1
0
1","0
+1
-1",Gen.G,Lotus,2,2972572,Playoffs,Semifinals,Gen.G,"1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1",18
Munchkin,Viper,"1.01
0.87
1.19","191
190
194","14
8
6","

13
8
5

","7
6
1","+1
0
+1","137
130
147","26%
17%
42%","5
2
3","2
2
0","+3
0
+3",Gen.G,Lotus,2,2972572,Playoffs,Semifinals,Gen.G,"1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1",18
t3xture,Raze,"0.89
0.80
1.00","229
240
216","17
11
6","

16
10
6

","6
2
4","+1
+1
0","154
152
156","28%
32%
24%","1
1
0","9
5
4","-8
-4
-4",Gen.G,Lotus,2,2972572,Playoffs,Semifinals,Gen.G,"1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1",18
Lakia,Fade,"0.87
1.36
0.22","172
223
106","15
12
3","

16
7
9

","3
3
0","-1
+5
-6","116
157
62","32%
39%
18%","0
0
0","2
1
1","-2
-1
-1",Gen.G,Lotus,2,2972572,Playoffs,Semifinals,Gen.G,"1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1",18
something,Gekko,"0.98
1.25
0.45","213
249
142","12
9
3","

16
10
6

","7
6
1","-4
-1
-3","124
143
85","29%
27%
40%","3
2
1","3
1
2","0
+1
-1",Paper Rex,Ascent,1,2972581,Playoffs,Grand Final,Gen.G,"1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0",19
mindfreak,Viper,"0.98
1.08
0.80","236
188
336","14
7
7","

14
8
6

","1
1
0","0
-1
+1","166
130
236","29%
29%
30%","1
1
0","1
1
0","0
0
0",Paper Rex,Ascent,1,2972581,Playoffs,Grand Final,Gen.G,"1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0",19
d4v41,Omen,"0.90
0.99
0.73","137
117
179","7
4
3","

14
8
6

","10
7
3","-7
-4
-3","101
88
127","24%
17%
36%","1
1
0","0
0
0","+1
+1
0",Paper Rex,Ascent,1,2972581,Playoffs,Grand Final,Gen.G,"1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0",19
f0rsakeN,Fade,"0.67
0.92
0.15","124
166
42","9
8
1","

15
9
6

","4
2
2","-6
-1
-5","64
92
9","33%
40%
0%","1
1
0","2
1
1","-1
0
-1",Paper Rex,Ascent,1,2972581,Playoffs,Grand Final,Gen.G,"1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0",19
Monyet,Raze,"0.50
0.61
0.28","164
191
111","11
9
2","

16
10
6

","3
2
1","-5
-1
-4","99
115
69","18%
15%
40%","1
1
0","5
3
2","-4
-2
-2",Paper Rex,Ascent,1,2972581,Playoffs,Grand Final,Gen.G,"1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0",19
t3xture,Jett,"1.59
2.19
1.29","335
415
296","23
11
12","

9
2
7

","3
1
2","+14
+9
+5","209
228
200","26%
23%
29%","3
1
2","4
1
3","-1
0
-1",Gen.G,Ascent,1,2972581,Playoffs,Grand Final,Gen.G,"0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1",19
Karon,Omen,"1.49
1.38
1.54","224
142
265","17
4
13","

7
1
6

","4
0
4","+10
+3
+7","164
96
197","52%
30%
62%","1
0
1","1
0
1","0
0
0",Gen.G,Ascent,1,2972581,Playoffs,Grand Final,Gen.G,"0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1",19
Munchkin,Kayo,"1.19
1.75
0.91","193
298
141","14
7
7","

11
4
7

","10
4
6","+3
+3
0","128
183
100","29%
45%
20%","3
2
1","1
0
1","+2
+2
0",Gen.G,Ascent,1,2972581,Playoffs,Grand Final,Gen.G,"0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1",19
Meteor,Killjoy,"0.91
1.15
0.79","227
253
214","12
5
7","

13
4
9

","4
2
2","-1
+1
-2","151
156
149","18%
20%
17%","3
1
2","0
0
0","+3
+1
+2",Gen.G,Ascent,1,2972581,Playoffs,Grand Final,Gen.G,"0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1",19
Lakia,Sova,"0.78
0.83
0.75","154
154
155","9
3
6","

13
5
8

","6
3
3","-4
-2
-2","109
116
105","24%
17%
29%","1
1
0","1
0
1","0
+1
-1",Gen.G,Ascent,1,2972581,Playoffs,Grand Final,Gen.G,"0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1",19
mindfreak,Omen,"1.32
1.14
1.75","215
222
199","15
12
3","

8
7
1

","7
5
2","+7
+5
+2","134
135
133","42%
38%
57%","1
1
0","1
0
1","0
+1
-1",Paper Rex,Split,2,2972582,Playoffs,Grand Final,Gen.G,"1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1",19
something,Jett,"1.30
1.33
1.22","264
288
208","18
13
5","

12
9
3

","2
1
1","+6
+4
+2","171
173
165","19%
30%
5%","6
4
2","1
1
0","+5
+3
+2",Paper Rex,Split,2,2972582,Playoffs,Grand Final,Gen.G,"1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1",19
f0rsakeN,Yoru,"1.26
0.99
1.90","242
219
299","15
9
6","

11
10
1

","3
2
1","+4
-1
+5","147
129
189","14%
14%
13%","3
2
1","1
1
0","+2
+1
+1",Paper Rex,Split,2,2972582,Playoffs,Grand Final,Gen.G,"1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1",19
Monyet,Raze,"1.19
0.81
2.09","199
125
380","11
4
7","

9
8
1

","4
4
0","+2
-4
+6","123
87
209","23%
25%
21%","2
1
1","2
2
0","0
-1
+1",Paper Rex,Split,2,2972582,Playoffs,Grand Final,Gen.G,"1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1",19
d4v41,Viper,"0.94
0.91
1.01","198
201
193","12
9
3","

13
9
4

","8
3
5","-1
0
-1","145
144
145","30%
32%
27%","0
0
0","0
0
0","0
0
0",Paper Rex,Split,2,2972582,Playoffs,Grand Final,Gen.G,"1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1",19
Karon,Astra,"1.05
0.42
1.31","214
90
266","15
2
13","

13
5
8

","4
0
4","+2
-3
+5","138
72
166","36%
50%
33%","0
0
0","1
0
1","-1
0
-1",Gen.G,Split,2,2972582,Playoffs,Grand Final,Gen.G,"0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0",19
Munchkin,Viper,"0.93
0.42
1.14","190
119
220","10
2
8","

13
5
8

","4
0
4","-3
-3
0","132
92
149","20%
50%
16%","0
0
0","1
0
1","-1
0
-1",Gen.G,Split,2,2972582,Playoffs,Grand Final,Gen.G,"0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0",19
t3xture,Raze,"0.77
0.19
1.01","194
105
231","10
1
9","

15
5
10

","5
2
3","-5
-4
-1","130
77
152","19%
7%
24%","3
1
2","2
1
1","+1
0
+1",Gen.G,Split,2,2972582,Playoffs,Grand Final,Gen.G,"0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0",19
Lakia,Skye,"0.56
0.69
0.50","157
205
137","9
4
5","

15
5
10

","4
2
2","-6
-1
-5","89
100
85","24%
33%
20%","2
0
2","4
1
3","-2
-1
-1",Gen.G,Split,2,2972582,Playoffs,Grand Final,Gen.G,"0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0",19
Meteor,Jett,"0.55
0.34
0.64","168
130
185","9
1
8","

15
5
10

","4
1
3","-6
-4
-2","135
124
140","28%
10%
37%","0
0
0","4
2
2","-4
-2
-2",Gen.G,Split,2,2972582,Playoffs,Grand Final,Gen.G,"0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0",19
d4v41,Skye,"1.12
1.22
1.01","204
200
208","19
10
9","

16
6
10

","11
4
7","+3
+4
-1","129
112
146","37%
53%
29%","2
2
0","2
2
0","0
0
0",Paper Rex,Lotus,3,2972583,Playoffs,Grand Final,Gen.G,"0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0",19
something,Reyna,"1.12
0.98
1.25","253
249
258","20
11
9","

21
11
10

","6
2
4","-1
0
-1","162
146
179","26%
21%
31%","7
3
4","1
0
1","+6
+3
+3",Paper Rex,Lotus,3,2972583,Playoffs,Grand Final,Gen.G,"0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0",19
mindfreak,Omen,"1.03
1.18
0.88","180
208
154","16
9
7","

16
7
9

","4
4
0","0
+2
-2","120
129
111","22%
21%
24%","1
1
0","1
0
1","0
+1
-1",Paper Rex,Lotus,3,2972583,Playoffs,Grand Final,Gen.G,"0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0",19
f0rsakeN,Cypher,"0.74
0.95
0.53","166
230
102","12
9
3","

16
8
8

","6
4
2","-4
+1
-5","114
164
65","24%
30%
11%","1
0
1","2
2
0","-1
-2
+1",Paper Rex,Lotus,3,2972583,Playoffs,Grand Final,Gen.G,"0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0",19
Monyet,Raze,"0.52
0.70
0.34","146
132
161","11
5
6","

21
9
12

","3
3
0","-10
-4
-6","107
104
110","12%
13%
12%","2
0
2","5
2
3","-3
-2
-1",Paper Rex,Lotus,3,2972583,Playoffs,Grand Final,Gen.G,"0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0",19
Munchkin,Viper,"1.38
1.45
1.30","290
310
271","24
13
11","

15
7
8

","4
2
2","+9
+6
+3","175
182
169","24%
21%
28%","3
3
0","1
1
0","+2
+2
0",Gen.G,Lotus,3,2972583,Playoffs,Grand Final,Gen.G,"1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1",19
Karon,Omen,"1.22
1.40
1.04","199
266
132","18
12
6","

13
6
7

","6
2
4","+5
+6
-1","134
173
94","37%
38%
33%","2
1
1","3
2
1","-1
-1
0",Gen.G,Lotus,3,2972583,Playoffs,Grand Final,Gen.G,"1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1",19
Lakia,Fade,"1.12
1.06
1.17","246
188
305","20
8
12","

18
8
10

","10
7
3","+2
0
+2","164
127
201","29%
21%
33%","3
0
3","2
0
2","+1
0
+1",Gen.G,Lotus,3,2972583,Playoffs,Grand Final,Gen.G,"1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1",19
t3xture,Raze,"0.89
1.22
0.56","174
241
109","16
12
4","

16
7
9

","2
0
2","0
+5
-5","115
151
79","42%
48%
33%","0
0
0","3
2
1","-3
-2
-1",Gen.G,Lotus,3,2972583,Playoffs,Grand Final,Gen.G,"1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1",19
Meteor,Killjoy,"0.86
0.81
0.92","155
102
209","12
4
8","

16
6
10

","6
4
2","-4
-2
-2","112
81
143","21%
17%
25%","3
1
2","4
2
2","-1
-1
0",Gen.G,Lotus,3,2972583,Playoffs,Grand Final,Gen.G,"1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1",19
mindfreak,Brimstone,"1.22
1.42
1.14","233
353
184","13
6
7","

13
5
8

","7
2
5","0
+1
-1","163
237
132","42%
42%
42%","0
0
0","1
0
1","-1
0
-1",Paper Rex,Bind,4,2972584,Playoffs,Grand Final,Gen.G,"0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0",19
d4v41,Fade,"0.79
0.84
0.77","149
245
110","8
4
4","

14
5
9

","6
3
3","-6
-1
-5","103
157
80","30%
24%
38%","1
0
1","2
0
2","-1
0
-1",Paper Rex,Bind,4,2972584,Playoffs,Grand Final,Gen.G,"0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0",19
something,Gekko,"0.70
0.58
0.75","123
120
125","8
2
6","

14
5
9

","2
1
1","-6
-3
-3","85
87
85","29%
50%
24%","0
0
0","1
0
1","-1
0
-1",Paper Rex,Bind,4,2972584,Playoffs,Grand Final,Gen.G,"0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0",19
Monyet,Raze,"0.65
0.42
0.75","137
144
135","8
2
6","

13
5
8

","1
1
0","-5
-3
-2","102
120
94","28%
33%
25%","0
0
0","6
3
3","-6
-3
-3",Paper Rex,Bind,4,2972584,Playoffs,Grand Final,Gen.G,"0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0",19
f0rsakeN,Yoru,"0.50
0.12
0.67","182
62
232","8
1
7","

17
5
12

","2
0
2","-9
-4
-5","122
38
157","30%
20%
31%","3
0
3","3
2
1","0
-2
+2",Paper Rex,Bind,4,2972584,Playoffs,Grand Final,Gen.G,"0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0",19
t3xture,Raze,"1.60
1.49
1.86","291
300
270","16
11
5","

8
6
2

","7
4
3","+8
+5
+3","213
204
235","39%
42%
33%","5
5
0","2
2
0","+3
+3
0",Gen.G,Bind,4,2972584,Playoffs,Grand Final,Gen.G,"1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1",19
Meteor,Cypher,"1.43
1.61
1.01","269
296
205","18
14
4","

8
5
3

","2
2
0","+10
+9
+1","171
179
151","37%
41%
25%","3
2
1","0
0
0","+3
+2
+1",Gen.G,Bind,4,2972584,Playoffs,Grand Final,Gen.G,"1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1",19
Karon,Brimstone,"1.20
0.96
1.78","217
159
360","14
7
7","

10
7
3

","11
6
5","+4
0
+4","139
102
230","26%
29%
24%","1
0
1","0
0
0","+1
0
+1",Gen.G,Bind,4,2972584,Playoffs,Grand Final,Gen.G,"1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1",19
Munchkin,Viper,"1.04
1.05
1.00","196
169
264","13
8
5","

10
6
4

","4
2
2","+3
+2
+1","128
119
150","26%
41%
12%","3
1
2","2
2
0","+1
-1
+2",Gen.G,Bind,4,2972584,Playoffs,Grand Final,Gen.G,"1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1",19
Lakia,Skye,"1.02
1.00
1.06","147
147
149","10
6
4","

9
6
3

","8
6
2","+1
0
+1","90
98
72","25%
31%
13%","1
0
1","0
0
0","+1
0
+1",Gen.G,Bind,4,2972584,Playoffs,Grand Final,Gen.G,"1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1",19
