Player Name,Agent Name,R,ACS,K,D,K/D +/–,+/–,ADR,HS%,FK,FK/FD +/–,+/–,Team Name,Map Name,Map #,Stage,Series,winner,rounds,Id
N4RRATE,Raze,"1.16
1.21
1.11","268
289
241","19
12
7","

17
11
6

","5
2
3","+2
+1
+1","191
204
173","22%
22%
21%","5
4
1","2
1
1","+3
+3
0",Karmine Corp,Split,2,Playoffs,Semifinals,Karmine Corp,"1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1",18
MAGNUM,Fade,"1.02
0.99
1.05","166
160
175","11
6
5","

13
8
5

","9
5
4","-2
-2
0","93
98
86","38%
37%
38%","2
1
1","3
2
1","-1
-1
0",Karmine Corp,Split,2,Playoffs,Semifinals,Karmine Corp,"1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1",18
tomaszy,Omen,"0.92
1.02
0.79","151
173
123","11
8
3","

14
7
7

","14
6
8","-3
+1
-4","98
97
100","25%
24%
27%","2
2
0","2
1
1","0
+1
-1",Karmine Corp,Split,2,Playoffs,Semifinals,Karmine Corp,"1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1",18
benjyfishy,Cypher,"1.32
1.16
1.45","269
249
287","21
9
12","

15
9
6

","9
3
6","+6
0
+6","184
163
202","37%
33%
40%","5
2
3","1
1
0","+4
+1
+3",Team Heretics,Sunset,1,Playoffs,Grand Final,Karmine Corp,"1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1",19
RieNs,Sova,"1.15
0.89
1.36","235
249
224","19
8
11","

15
9
6

","8
2
6","+4
-1
+5","174
177
172","34%
27%
42%","3
1
2","2
1
1","+1
0
+1",Team Heretics,Sunset,1,Playoffs,Grand Final,Karmine Corp,"1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1",19
MiniBoo,Neon,"1.13
0.27
1.85","243
135
335","19
4
15","

16
10
6

","4
1
3","+3
-6
+9","159
83
224","37%
25%
40%","3
0
3","3
2
1","0
-2
+2",Team Heretics,Sunset,1,Playoffs,Grand Final,Karmine Corp,"1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1",19
Boo,Omen,"1.10
0.87
1.30","192
178
204","14
6
8","

14
9
5

","10
3
7","0
-3
+3","128
116
137","29%
35%
24%","2
1
1","0
0
0","+2
+1
+1",Team Heretics,Sunset,1,Playoffs,Grand Final,Karmine Corp,"1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1",19
paTiTek,Kayo,"1.05
0.59
1.44","158
127
185","11
4
7","

13
8
5

","16
4
12","-2
-4
+2","103
90
115","16%
10%
21%","1
0
1","2
2
0","-1
-2
+1",Team Heretics,Sunset,1,Playoffs,Grand Final,Karmine Corp,"1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1",19
sh1n,Omen,"1.04
1.13
0.94","195
171
226","17
8
9","

17
9
8

","12
7
5","0
-1
+1","121
104
142","23%
20%
27%","1
0
1","1
0
1","0
0
0",Karmine Corp,Sunset,1,Playoffs,Grand Final,Karmine Corp,"0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0",19
N4RRATE,Gekko,"0.94
0.48
1.50","206
125
304","16
4
12","

17
13
4

","8
4
4","-1
-9
+8","127
79
185","24%
28%
22%","0
0
0","1
1
0","-1
-1
0",Karmine Corp,Sunset,1,Playoffs,Grand Final,Karmine Corp,"0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0",19
MAGNUM,Cypher,"0.90
0.43
1.47","184
129
251","15
5
10","

16
11
5

","6
4
2","-1
-6
+5","115
94
139","18%
24%
15%","1
0
1","4
3
1","-3
-3
0",Karmine Corp,Sunset,1,Playoffs,Grand Final,Karmine Corp,"0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0",19
tomaszy,Viper,"0.86
0.76
0.99","187
169
210","13
6
7","

17
10
7

","6
5
1","-4
-4
0","133
109
163","29%
15%
47%","2
0
2","2
1
1","0
-1
+1",Karmine Corp,Sunset,1,Playoffs,Grand Final,Karmine Corp,"0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0",19
marteen,Raze,"0.78
0.48
1.13","163
124
212","12
5
7","

17
11
6

","7
2
5","-5
-6
+1","112
74
157","14%
6%
21%","4
2
2","6
5
1","-2
-3
+1",Karmine Corp,Sunset,1,Playoffs,Grand Final,Karmine Corp,"0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0",19
RieNs,Gekko,"0.92
0.49
1.21","233
125
305","16
4
12","

17
6
11

","6
2
4","-1
-2
+1","169
86
224","45%
30%
50%","3
1
2","0
0
0","+3
+1
+2",Team Heretics,Lotus,2,Playoffs,Grand Final,Karmine Corp,"0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0",19
benjyfishy,Killjoy,"0.79
1.38
0.39","173
306
86","13
10
3","

15
4
11

","0
0
0","-2
+6
-8","120
217
55","44%
56%
31%","2
1
1","3
0
3","-1
+1
-2",Team Heretics,Lotus,2,Playoffs,Grand Final,Karmine Corp,"0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0",19
MiniBoo,Neon,"0.73
1.11
0.47","217
300
162","14
8
6","

17
6
11

","4
1
3","-3
+2
-5","155
235
102","28%
25%
33%","4
2
2","3
1
2","+1
+1
0",Team Heretics,Lotus,2,Playoffs,Grand Final,Karmine Corp,"0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0",19
paTiTek,Viper,"0.66
0.98
0.45","202
278
153","12
7
5","

17
6
11

","8
6
2","-5
+1
-6","140
176
117","16%
28%
8%","1
1
0","2
1
1","-1
0
-1",Team Heretics,Lotus,2,Playoffs,Grand Final,Karmine Corp,"0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0",19
Boo,Omen,"0.47
0.71
0.31","78
120
51","6
4
2","

19
7
12

","5
4
1","-13
-3
-10","49
59
43","19%
11%
29%","0
0
0","2
1
1","-2
-1
-1",Team Heretics,Lotus,2,Playoffs,Grand Final,Karmine Corp,"0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0",19
N4RRATE,Fade,"1.70
1.85
1.47","336
353
312","26
16
10","

13
6
7

","12
9
3","+13
+10
+3","215
236
185","32%
25%
45%","1
0
1","1
1
0","0
-1
+1",Karmine Corp,Lotus,2,Playoffs,Grand Final,Karmine Corp,"1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1",19
marteen,Raze,"1.57
1.51
1.65","292
285
303","22
13
9","

12
6
6

","2
1
1","+10
+7
+3","180
159
210","37%
42%
32%","4
3
1","3
2
1","+1
+1
0",Karmine Corp,Lotus,2,Playoffs,Grand Final,Karmine Corp,"1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1",19
sh1n,Omen,"1.18
1.42
0.82","147
168
116","11
8
3","

9
4
5

","12
10
2","+2
+4
-2","90
98
78","23%
28%
15%","1
1
0","2
1
1","-1
0
-1",Karmine Corp,Lotus,2,Playoffs,Grand Final,Karmine Corp,"1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1",19
MAGNUM,Killjoy,"1.10
1.28
0.83","202
217
180","13
8
5","

14
7
7

","6
5
1","-1
+1
-2","148
160
129","21%
13%
44%","1
0
1","3
1
2","-2
-1
-1",Karmine Corp,Lotus,2,Playoffs,Grand Final,Karmine Corp,"1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1",19
tomaszy,Viper,"1.00
1.29
0.57","183
218
132","13
11
2","

13
5
8

","9
3
6","0
+6
-6","129
144
106","20%
35%
8%","3
3
0","1
0
1","+2
+3
-1",Karmine Corp,Lotus,2,Playoffs,Grand Final,Karmine Corp,"1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1",19
benjyfishy,Killjoy,"0.97
0.80
1.23","239
226
259","17
9
8","

16
10
6

","1
0
1","+1
-1
+2","154
127
195","32%
27%
37%","0
0
0","1
1
0","-1
-1
0",Team Heretics,Icebox,3,Playoffs,Grand Final,Karmine Corp,"1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0",19
paTiTek,Kayo,"0.80
0.69
0.97","170
154
195","11
6
5","

18
11
7

","9
3
6","-7
-5
-2","101
101
102","36%
32%
44%","1
1
0","2
1
1","-1
0
-1",Team Heretics,Icebox,3,Playoffs,Grand Final,Karmine Corp,"1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0",19
MiniBoo,Raze,"0.76
0.36
1.35","196
143
276","12
5
7","

18
12
6

","1
0
1","-6
-7
+1","130
88
194","21%
10%
32%","3
2
1","6
4
2","-3
-2
-1",Team Heretics,Icebox,3,Playoffs,Grand Final,Karmine Corp,"1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0",19
RieNs,Sova,"0.71
0.82
0.54","182
231
108","12
10
2","

18
11
7

","2
2
0","-6
-1
-5","117
146
73","46%
59%
14%","2
1
1","0
0
0","+2
+1
+1",Team Heretics,Icebox,3,Playoffs,Grand Final,Karmine Corp,"1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0",19
Boo,Viper,"0.66
0.75
0.52","153
167
134","10
8
2","

18
10
8

","10
6
4","-8
-2
-6","96
102
87","15%
13%
22%","1
0
1","4
2
2","-3
-2
-1",Team Heretics,Icebox,3,Playoffs,Grand Final,Karmine Corp,"1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0",19
marteen,Jett,"1.35
1.40
1.32","313
351
289","23
10
13","

14
6
8

","3
1
2","+9
+4
+5","210
224
202","33%
27%
41%","5
3
2","2
0
2","+3
+3
0",Karmine Corp,Icebox,3,Playoffs,Grand Final,Karmine Corp,"0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1",19
N4RRATE,Gekko,"1.29
0.61
1.75","261
142
342","19
4
15","

11
6
5

","9
4
5","+8
-2
+10","194
123
241","44%
40%
45%","3
1
2","1
1
0","+2
0
+2",Karmine Corp,Icebox,3,Playoffs,Grand Final,Karmine Corp,"0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1",19
sh1n,Sage,"1.19
1.15
1.21","204
248
176","16
8
8","

10
5
5

","7
3
4","+6
+3
+3","140
170
119","41%
39%
44%","1
0
1","2
1
1","-1
-1
0",Karmine Corp,Icebox,3,Playoffs,Grand Final,Karmine Corp,"0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1",19
MAGNUM,Killjoy,"1.16
0.85
1.37","212
151
254","16
4
12","

14
5
9

","3
2
1","+2
-1
+3","139
103
163","18%
11%
22%","2
0
2","1
1
0","+1
-1
+2",Karmine Corp,Icebox,3,Playoffs,Grand Final,Karmine Corp,"0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1",19
tomaszy,Viper,"0.94
1.53
0.55","179
241
138","14
8
6","

13
4
9

","8
4
4","+1
+4
-3","112
136
96","38%
33%
43%","2
1
1","1
0
1","+1
+1
0",Karmine Corp,Icebox,3,Playoffs,Grand Final,Karmine Corp,"0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1",19
paTiTek,Viper,"1.03
1.28
0.54","199
249
101","12
10
2","

12
7
5

","5
4
1","0
+3
-3","130
168
56","52%
58%
33%","1
0
1","2
1
1","-1
-1
0",Team Heretics,Split,4,Playoffs,Grand Final,Karmine Corp,"1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0",19
Boo,Omen,"0.95
0.95
0.94","189
173
224","12
7
5","

14
9
5

","3
3
0","-2
-2
0","118
112
130","28%
31%
22%","1
1
0","2
1
1","-1
0
-1",Team Heretics,Split,4,Playoffs,Grand Final,Karmine Corp,"1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0",19
MiniBoo,Raze,"0.92
1.00
0.76","196
203
182","12
9
3","

15
9
6

","1
0
1","-3
0
-3","135
122
162","21%
21%
21%","5
4
1","3
2
1","+2
+2
0",Team Heretics,Split,4,Playoffs,Grand Final,Karmine Corp,"1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0",19
RieNs,Breach,"0.69
0.70
0.67","137
118
177","6
3
3","

15
9
6

","9
7
2","-9
-6
-3","99
89
119","36%
26%
67%","0
0
0","1
1
0","-1
-1
0",Team Heretics,Split,4,Playoffs,Grand Final,Karmine Corp,"1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0",19
benjyfishy,Cypher,"0.62
0.54
0.78","129
107
174","8
4
4","

17
11
6

","4
4
0","-9
-7
-2","81
67
109","30%
19%
57%","2
1
1","1
1
0","+1
0
+1",Team Heretics,Split,4,Playoffs,Grand Final,Karmine Corp,"1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0",19
sh1n,Astra,"1.60
2.37
1.22","269
398
205","19
10
9","

8
1
7

","8
2
6","+11
+9
+2","170
240
136","36%
50%
27%","1
0
1","2
0
2","-1
0
-1",Karmine Corp,Split,4,Playoffs,Grand Final,Karmine Corp,"0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1",19
marteen,Yoru,"1.28
0.99
1.43","304
275
319","19
6
13","

12
5
7

","5
2
3","+7
+1
+6","188
182
191","35%
42%
32%","6
2
4","2
2
0","+4
0
+4",Karmine Corp,Split,4,Playoffs,Grand Final,Karmine Corp,"0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1",19
N4RRATE,Raze,"1.07
1.00
1.10","251
182
286","16
3
13","

12
4
8

","5
4
1","+4
-1
+5","157
132
170","18%
19%
18%","2
1
1","2
0
2","0
+1
-1",Karmine Corp,Split,4,Playoffs,Grand Final,Karmine Corp,"0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1",19
tomaszy,Omen,"0.96
0.75
1.06","130
203
95","8
4
4","

8
4
4

","6
4
2","0
0
0","89
116
76","59%
50%
67%","0
0
0","2
0
2","-2
0
-2",Karmine Corp,Split,4,Playoffs,Grand Final,Karmine Corp,"0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1",19
MAGNUM,Fade,"0.95
1.13
0.86","149
186
131","11
5
6","

10
3
7

","6
3
3","+1
+2
-1","102
108
100","19%
17%
21%","0
0
0","1
1
0","-1
-1
0",Karmine Corp,Split,4,Playoffs,Grand Final,Karmine Corp,"0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1",19
